AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,8.33,0.36,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.35,0.39,0.0,0.23,0.0,0.31
25-29,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.17,0.0,0.0,0.0,0.18
30-34,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.44,0.0,0.49,0.0,0.31
35-39,0.0,0.49,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.75,0.0,0.17,0.26,0.53
40-44,0.0,0.94,0.49,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.91,1.05,0.0,0.15,0.44,0.86
45-49,0.0,0.57,0.66,0.0,1.19,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87,0.0,1.03,1.16,0.0,0.0,0.0,0.96
50-54,0.0,0.68,0.59,0.0,0.0,1.16,0.0,25.0,0.0,0.0,1.04,0.5,0.0,0.0,0.0,0.0,1.34,1.14,0.0,0.0,0.48,1.13
55-59,0.0,0.77,0.43,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,1.67,1.79,0.0,0.28,0.64,1.56
60-64,0.0,1.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,2.94,0.0,0.0,0.0,0.0,1.81,1.6,0.0,0.0,0.0,1.59
65-OVER,0.0,0.89,1.74,0.0,1.18,2.08,0.0,0.0,0.0,0.0,0.51,1.65,0.0,0.99,0.0,0.0,2.09,2.69,0.0,0.24,0.0,2.21
TOTAL,3.85,0.56,0.55,0.0,0.37,0.53,0.0,3.92,0.0,0.0,0.25,0.31,0.0,0.11,0.44,0.0,1.18,1.31,0.0,0.15,0.19,1.09
