PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
WEST BERRIEN,22.25,18.88,0.00,20.58
RAY CITY,7.46,5.09,0.00,6.21
NASHVILLE,14.62,11.19,0.00,12.76
ENIGMA,4.27,5.44,0.00,4.91
ALAPAHA,13.90,11.50,0.00,12.61
88888,0.00,inf00,0.00,100.0
99999,0.00,0.00,0.00,0.00
TOTAL,13.07,10.30,0.00,11.59
