AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,4.66,2.16,3.85
25-29,0.00,0.93,0.00,0.00,0.00,3.00,3.26,2.74
30-34,0.00,1.45,0.00,0.00,0.00,5.59,5.63,5.17
35-39,0.00,0.00,0.00,0.00,0.00,6.79,10.53,6.46
40-44,25.00,3.23,0.00,0.00,0.00,11.90,4.76,10.77
45-49,0.00,2.88,28.57,0.00,0.00,8.82,4.29,8.11
50-54,33.33,0.85,0.00,0.00,0.00,15.40,12.79,13.82
55-59,0.00,3.48,16.67,0.00,25.00,17.99,6.12,15.98
60-64,0.00,7.22,0.00,100.0,33.33,20.92,13.46,19.15
65-OVER,0.00,3.85,25.00,0.00,20.00,29.03,14.47,25.70
TOTAL,6.90,2.64,7.69,12.50,6.67,14.64,7.24,12.93
