AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,33.0,44.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,6.0,10.0,0.0,0.0,2.0,0.0,232.0,238.0,0.0,80.0,72.0,722.0
25-29,0.0,15.0,19.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,2.0,0.0,276.0,237.0,0.0,90.0,68.0,723.0
30-34,0.0,15.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,271.0,233.0,0.0,101.0,77.0,716.0
35-39,0.0,12.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,246.0,230.0,0.0,83.0,57.0,642.0
40-44,0.0,11.0,13.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,299.0,277.0,0.0,50.0,57.0,712.0
45-49,0.0,6.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,327.0,284.0,0.0,74.0,50.0,767.0
50-54,0.0,12.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,1.0,0.0,330.0,318.0,0.0,90.0,69.0,839.0
55-59,0.0,14.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,347.0,335.0,0.0,86.0,90.0,893.0
60-64,0.0,12.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,313.0,278.0,0.0,100.0,72.0,791.0
65-OVER,0.0,14.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,3.0,0.0,0.0,832.0,785.0,0.0,229.0,150.0,2031.0
TOTAL,0.0,144.0,153.0,0.0,12.0,7.0,0.0,3.0,0.0,0.0,36.0,30.0,0.0,8.0,8.0,2.0,3473.0,3215.0,0.0,983.0,762.0,8836.0
