PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
WILSON,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CHICOPEE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
OAKWOOD I,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
OAKWOOD II,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FLOWERY BRANCH I,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FLOWERY BRANCH II,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ROBERTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MORGAN I,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MORGAN II,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CANDLER,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TADMORE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GLADE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LULA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CLERMONT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QUILLIANS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BARK CAMP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CHESTATEE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FORK,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WHELCHEL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WEST WHELCHEL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GAINESVILLE I,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GAINESVILLE II,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GAINESVILLE III,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GAINESVILLE IV,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GAINESVILLE V,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GILLSVILLE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BIG HICKORY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FRIENDSHIP I,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FRIENDSHIP II,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FRIENDSHIP III,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FRIENDSHIP IV,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
