AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
25-29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30-34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
35-39,0.00,0.00,0.00,0.00,0.00,0.49,0.00,0.24
40-44,0.00,0.00,0.00,0.00,0.00,0.87,0.00,0.49
45-49,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.19
50-54,0.00,0.00,0.00,0.00,0.00,1.50,0.00,0.82
55-59,0.00,0.00,0.00,0.00,0.00,0.79,6.67,0.61
60-64,0.00,0.00,0.00,0.00,0.00,2.92,0.00,1.64
65-OVER,0.00,0.00,0.00,0.00,0.00,2.79,0.00,1.81
TOTAL,0.00,0.00,0.00,0.00,0.00,1.49,0.63,0.87
