PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
BREMEN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BUCHANAN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BUNCOMBE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CORINTH,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TWENTIETH,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FELTON,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LITTLE CREEK,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MT VIEW,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SEVENTH,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BEREA-STEADMAN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TALLAPOOSA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WACO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
