AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,2.73,0.00,1.90
25-29,0.00,0.00,0.00,0.00,0.00,1.57,0.00,1.08
30-34,0.00,0.00,0.00,0.00,0.00,1.15,0.00,0.84
35-39,0.00,0.00,0.00,0.00,0.00,1.82,0.00,1.34
40-44,0.00,0.00,0.00,0.00,0.00,2.35,2.56,1.82
45-49,0.00,0.00,0.00,0.00,0.00,3.47,0.00,2.64
50-54,0.00,0.00,0.00,0.00,0.00,4.67,2.63,3.67
55-59,0.00,0.00,0.00,0.00,0.00,6.21,5.71,5.12
60-64,0.00,0.57,20.00,0.00,0.00,7.83,7.14,6.84
65-OVER,0.00,0.00,14.29,0.00,0.00,11.38,7.45,10.07
TOTAL,0.00,0.04,2.44,0.00,0.00,6.37,2.73,5.13
