AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,0.49,1.34,0.0,1.39,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,3.18,3.58,0.0,0.0,0.0,2.09
25-29,0.0,0.47,1.6,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,1.87,0.0,0.0,0.0,1.39
30-34,0.0,2.45,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,3.01,3.49,0.0,0.17,0.2,2.51
35-39,0.0,3.61,3.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,0.0,0.0,0.0,0.0,5.7,5.84,0.0,0.33,1.3,4.46
40-44,0.0,3.33,3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,6.12,7.04,0.0,0.32,0.0,4.99
45-49,0.0,3.66,4.01,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.77,9.07,0.0,1.37,1.35,6.56
50-54,0.0,4.25,2.54,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,5.45,0.0,7.14,0.0,0.0,9.48,11.25,0.0,0.67,0.89,7.93
55-59,0.0,2.99,3.57,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,13.62,14.86,0.0,0.39,0.52,11.12
60-64,0.0,6.02,5.75,0.0,7.69,8.33,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,17.17,19.35,0.0,0.5,1.35,14.66
65-OVER,0.0,8.99,13.92,0.0,12.0,14.29,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,24.08,29.85,0.0,0.95,1.4,22.74
TOTAL,0.0,3.37,3.88,0.0,2.54,2.79,0.0,0.0,0.0,0.0,0.86,1.41,0.0,1.14,0.0,0.0,11.2,12.92,0.0,0.44,0.65,9.02
