AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,3.38,1.66,3.00
25-29,0.00,0.00,0.00,0.00,0.00,3.31,0.00,2.97
30-34,0.00,0.00,8.33,0.00,0.00,3.75,1.43,3.59
35-39,0.00,6.25,0.00,0.00,0.00,7.19,0.00,6.87
40-44,0.00,0.00,8.33,0.00,0.00,9.18,6.90,8.93
45-49,12.50,10.00,0.00,0.00,0.00,9.36,2.13,9.03
50-54,0.00,0.00,0.00,0.00,0.00,9.03,3.64,8.64
55-59,0.00,6.25,0.00,0.00,0.00,7.55,1.59,7.21
60-64,0.00,0.00,0.00,0.00,0.00,8.59,0.00,8.23
65-OVER,0.00,2.86,3.70,0.00,0.00,11.47,4.26,11.22
TOTAL,1.47,2.56,1.73,0.00,0.00,8.38,2.11,7.98
