AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,3.02,2.04,2.56
25-29,0.00,0.00,0.00,0.00,0.00,1.35,0.00,1.13
30-34,0.00,0.00,0.00,0.00,0.00,1.74,0.00,1.45
35-39,0.00,0.00,0.00,0.00,0.00,3.30,0.00,2.82
40-44,0.00,0.00,0.00,0.00,0.00,5.60,0.00,4.75
45-49,0.00,1.45,0.00,0.00,0.00,7.22,7.14,6.51
50-54,0.00,0.00,0.00,0.00,0.00,5.95,0.00,5.04
55-59,0.00,1.33,0.00,0.00,0.00,12.03,0.00,10.53
60-64,0.00,0.00,0.00,0.00,0.00,20.72,0.00,17.35
65-OVER,0.00,3.90,0.00,100.0,0.00,23.43,15.62,21.05
TOTAL,0.00,1.10,0.00,12.50,0.00,10.57,3.23,9.18
