AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,4.94,0.80,3.90
25-29,0.00,0.00,0.00,0.00,0.00,3.85,1.72,3.47
30-34,0.00,0.00,0.00,0.00,0.00,4.26,9.09,4.35
35-39,0.00,0.00,0.00,0.00,0.00,5.68,0.00,5.21
40-44,33.33,0.00,0.00,0.00,0.00,9.67,0.00,9.04
45-49,0.00,0.00,0.00,0.00,0.00,10.82,0.00,9.82
50-54,0.00,4.17,0.00,0.00,0.00,10.60,4.35,10.08
55-59,0.00,0.00,0.00,0.00,0.00,15.68,0.00,14.61
60-64,0.00,0.00,0.00,0.00,0.00,15.31,4.55,14.32
65-OVER,0.00,4.76,0.00,0.00,0.00,22.74,0.00,21.65
TOTAL,1.32,1.55,0.00,0.00,0.00,12.53,1.58,11.52
