PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
ACWORTH 1A,1.53,1.03,0.43,0.00,1.37,8.62,2.84,5.88
ACWORTH 1B,1.85,0.78,0.51,0.00,0.00,7.47,2.07,5.36
ACWORTH 1C,2.04,0.20,1.12,0.00,1.19,3.91,1.03,2.13
ADDISON 01,0.00,1.31,3.45,0.00,7.02,16.49,4.11,12.72
AUSTELL 1A,0.00,0.39,1.53,0.00,2.63,7.38,0.40,2.27
BELLS FERRY 02,2.80,2.23,5.94,0.00,2.99,13.89,2.17,10.06
BELLS FERRY 03,0.00,1.47,0.83,0.00,2.61,7.92,1.72,6.08
BIG SHANTY 01,0.00,0.23,1.90,0.00,0.00,10.53,1.57,7.44
BIG SHANTY 02,0.00,3.43,1.15,50.00,3.17,9.72,2.17,7.74
BAKER 01,0.00,0.75,0.00,0.00,0.97,4.46,0.26,2.64
BIRNEY 01,0.00,0.80,1.90,0.00,3.92,12.56,1.35,5.92
BIRNEY 02,2.25,1.24,1.37,0.00,7.04,8.90,1.03,5.26
BRYANT 01,0.00,0.26,0.00,0.00,0.00,13.87,0.00,1.23
BRYANT 02,0.00,0.20,0.00,0.00,1.10,5.36,0.00,0.47
BLACKWELL 01,0.00,1.69,3.66,0.00,5.08,13.25,5.16,9.51
CHATTAHOOCHEE 01,0.00,0.44,1.03,0.00,0.00,3.29,0.53,1.70
CHEATHAM HILL 02,5.77,1.52,7.04,0.00,10.20,14.98,5.19,12.47
CHEATHAM HILL 03,5.63,2.34,2.44,0.00,8.93,17.05,5.46,13.12
CHALKER 01,1.89,0.45,1.66,0.00,5.10,8.46,1.66,5.43
CLARKDALE 01,0.00,0.15,2.22,0.00,3.12,7.05,1.05,3.63
CLARKDALE 02,3.12,0.60,2.76,0.00,2.50,6.86,0.39,2.95
COOPER 01,0.00,0.22,2.22,0.00,1.12,8.64,0.00,2.52
CHESTNUT RIDGE 01,4.12,1.52,10.64,0.00,2.22,19.52,4.55,17.08
DICKERSON 01,2.58,2.78,2.27,0.00,4.17,16.78,1.43,14.22
DOBBINS 01,1.61,0.13,0.00,0.00,0.00,4.66,0.00,1.24
DOWELL 01,1.89,1.36,0.00,0.00,1.79,13.83,2.03,9.75
DODGEN 01,5.00,1.22,8.51,0.00,8.33,21.03,3.77,18.02
DURHAM 01,1.82,3.75,0.00,0.00,3.23,8.11,0.45,7.12
DAVIS 01,8.33,2.04,2.17,0.00,5.56,10.20,1.50,8.67
EASTSIDE 01,7.26,3.41,6.00,20.00,4.55,23.55,5.95,20.59
EASTSIDE 02,1.80,2.89,9.38,0.00,9.52,25.54,5.10,21.76
ELIZABETH 01,0.00,0.27,1.73,0.00,0.00,5.74,0.71,2.84
ELIZABETH 02,0.00,1.12,3.39,0.00,5.88,17.87,0.74,13.71
ELIZABETH 03,2.22,2.21,2.70,0.00,3.57,19.09,5.88,15.50
ELIZABETH 04,4.00,1.90,1.76,0.00,4.29,17.56,1.85,10.33
ELIZABETH 05,2.16,1.40,2.02,0.00,8.45,14.11,1.90,11.34
EAST PIEDMONT 01,0.00,1.84,2.36,0.00,2.13,12.19,1.46,7.54
FAIR OAKS 01,0.00,1.60,0.00,0.00,1.25,10.09,0.00,4.04
FAIR OAKS 02,1.54,0.14,0.00,0.00,1.05,10.73,0.69,3.08
FAIR OAKS 04,5.88,0.82,0.55,0.00,1.96,12.27,0.00,5.35
FAIR OAKS 05,10.00,0.29,0.48,0.00,2.13,5.83,0.00,2.70
FULLERS PARK 01,4.36,1.95,8.86,0.00,5.80,22.38,5.97,17.83
FORD 01,2.38,0.42,2.70,0.00,0.00,7.76,1.97,6.53
FREY 01,0.00,0.34,1.39,0.00,0.00,10.81,4.27,8.28
GARRISON MILL 01,4.76,2.69,4.23,0.00,5.88,12.85,4.71,11.14
GRITTERS 01,0.99,1.72,1.89,25.00,8.20,15.00,4.28,11.45
HARMONY-LELAND 01,0.00,0.68,0.00,0.00,0.00,5.69,1.00,2.09
