PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
#1 CHOKEE,0.00,8.00,15.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,117.0,114.0,0.00,114.0,98.00,469.0
#10 REDBONE,0.00,106.0,97.00,0.00,14.00,19.00,0.00,1.00,2.00,0.00,22.00,19.00,0.00,20.00,14.00,0.00,1896.0,1730.0,0.00,341.0,245.0,4526.0
#2 SMITHVILLE,0.00,11.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,238.0,249.0,1.00,270.0,190.0,980.0
#3 CJC,0.00,7.00,9.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,3.00,1.00,0.00,4.00,0.00,0.00,276.0,261.0,0.00,21.00,15.00,599.0
#4 LEESBURG,0.00,67.00,57.00,0.00,13.00,7.00,0.00,0.00,0.00,0.00,18.00,7.00,0.00,11.00,4.00,0.00,1259.0,1089.0,0.00,343.0,225.0,3100.0
#5 FRIENDSHIP BAPT.,0.00,27.00,19.00,0.00,3.00,3.00,0.00,0.00,1.00,0.00,5.00,2.00,0.00,3.00,3.00,0.00,505.0,445.0,0.00,60.00,45.00,1121.0
#6 FIRST BAPTIST,1.00,94.00,91.00,0.00,15.00,11.00,0.00,1.00,1.00,0.00,19.00,10.00,0.00,36.00,35.00,1.00,1513.0,1421.0,1.00,310.0,261.0,3821.0
#7 SDA CHURCH,0.00,21.00,19.00,0.00,7.00,4.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,13.00,13.00,0.00,520.0,439.0,0.00,27.00,25.00,1094.0
#8 SOVEREIGN GRACE,0.00,47.00,63.00,0.00,10.00,5.00,0.00,3.00,1.00,0.00,26.00,17.00,0.00,10.00,12.00,1.00,1029.0,895.0,0.00,210.0,164.0,2493.0
#9 CENTURY FIRE STAT,0.00,67.00,65.00,0.00,9.00,20.00,0.00,0.00,1.00,0.00,19.00,17.00,0.00,20.00,14.00,0.00,1167.0,1014.0,0.00,354.0,224.0,2991.0
TOTAL,1.00,455.0,453.0,0.00,72.00,71.00,0.00,5.00,6.00,0.00,120.0,74.00,0.00,119.0,95.00,2.00,8520.0,7657.0,2.00,2050.0,1492.0,21194.0
