AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,20.00,8.82,3.23,8.01
25-29,0.00,0.00,0.00,0.00,0.00,7.23,8.11,6.99
30-34,0.00,0.00,0.00,0.00,0.00,9.11,9.09,8.85
35-39,0.00,0.00,0.00,0.00,0.00,10.38,21.43,10.74
40-44,0.00,0.00,0.00,0.00,0.00,14.17,5.88,13.36
45-49,14.29,16.67,0.00,0.00,0.00,14.95,0.00,14.10
50-54,0.00,50.00,0.00,0.00,0.00,17.67,16.67,17.33
55-59,0.00,20.00,0.00,0.00,0.00,22.02,8.82,21.13
60-64,0.00,0.00,16.67,0.00,33.33,22.50,21.43,22.31
65-OVER,0.00,20.00,0.00,0.00,100.0,32.59,33.33,32.50
TOTAL,2.70,9.62,0.88,0.00,9.68,21.26,16.52,20.70
