AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,0.00,0.85,0.08
25-29,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.08
30-34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
35-39,0.00,0.00,0.00,0.00,0.00,0.86,0.00,0.81
40-44,0.00,0.00,0.00,0.00,0.00,0.52,0.00,0.50
45-49,0.00,0.00,0.00,0.00,0.00,1.08,0.00,1.02
50-54,0.00,0.00,0.00,0.00,0.00,1.34,0.00,1.25
55-59,0.00,0.00,0.00,0.00,0.00,1.20,0.00,1.14
60-64,0.00,0.00,0.00,0.00,0.00,1.38,0.00,1.32
65-OVER,0.00,0.00,0.00,0.00,0.00,3.65,5.21,3.61
TOTAL,0.00,0.00,0.00,0.00,0.00,1.65,1.10,1.59
