PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
01,0.00,0.36,0.00,0.00,0.00,4.24,1.77,1.02
02,0.00,9.49,10.00,0.00,0.00,8.04,1.22,8.95
03,50.00,6.73,0.00,0.00,0.00,27.46,2.04,24.71
04,0.00,9.28,12.50,0.00,50.00,24.66,4.55,22.67
05,1.92,1.95,2.04,50.00,0.00,17.91,3.14,9.74
06,14.29,0.19,0.00,0.00,0.00,9.19,0.00,2.50
07,0.00,0.00,7.14,0.00,5.88,29.90,5.08,25.66
08,0.00,0.81,10.00,0.00,0.00,31.23,4.69,25.19
09,0.00,1.67,3.33,0.00,0.00,14.82,7.35,13.20
10,0.00,0.44,0.00,0.00,0.00,21.39,7.14,14.82
11,11.11,2.77,0.00,0.00,7.14,23.26,6.82,17.46
12,0.00,1.28,0.00,0.00,0.00,20.23,3.08,17.23
13,0.00,0.00,5.26,0.00,5.26,21.24,6.67,19.10
14,12.50,2.39,5.36,0.00,0.00,15.98,3.23,12.51
15,0.00,0.00,9.09,0.00,0.00,21.06,0.00,19.55
16,0.00,5.17,2.70,0.00,4.00,19.88,1.79,11.42
17,50.00,7.56,4.55,0.00,7.69,15.81,0.00,12.77
18,0.00,13.29,12.50,0.00,0.00,16.80,4.76,13.42
19,0.00,0.21,2.56,100.0,12.50,24.25,6.73,18.38
20,0.00,0.46,16.67,0.00,0.00,16.46,4.65,14.03
21,16.67,1.66,2.38,0.00,14.29,21.20,10.13,16.99
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,5.12,4.06,4.09,10.00,4.49,20.78,4.52,14.44
