AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.89,0.39,0.00,3.85,3.29,1.84,2.80
25-29,0.00,1.40,0.00,0.00,0.00,1.57,2.70,1.47
30-34,0.00,0.00,0.00,0.00,0.00,2.98,1.61,2.61
35-39,15.38,1.28,0.00,0.00,0.00,5.17,3.39,4.70
40-44,0.00,4.00,0.96,0.00,10.00,7.65,0.00,7.03
45-49,0.00,0.76,0.87,0.00,0.00,8.28,0.00,7.38
50-54,0.00,1.50,1.11,0.00,0.00,8.87,0.00,8.04
55-59,0.00,1.00,2.99,0.00,10.00,9.52,0.00,8.83
60-64,14.29,0.00,0.00,0.00,0.00,11.42,2.38,10.69
65-OVER,0.00,3.61,1.33,25.00,0.00,16.83,0.00,15.94
TOTAL,1.86,1.63,0.57,5.88,2.54,8.83,1.44,7.95
