AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,4.28,2.38,3.85
25-29,0.00,0.00,0.00,0.00,0.00,3.72,0.00,3.47
30-34,0.00,0.00,0.00,0.00,100.0,4.47,0.00,4.50
35-39,0.00,0.00,0.00,0.00,0.00,5.31,0.00,5.14
40-44,0.00,0.00,0.00,0.00,0.00,11.27,7.14,10.99
45-49,0.00,0.00,0.00,0.00,0.00,12.70,0.00,12.20
50-54,0.00,0.00,0.00,0.00,0.00,12.12,0.00,11.83
55-59,0.00,0.00,50.00,0.00,0.00,9.61,14.81,9.88
60-64,0.00,0.00,50.00,0.00,0.00,14.07,8.70,13.97
65-OVER,25.00,0.00,0.00,0.00,0.00,20.74,20.73,20.68
TOTAL,4.00,0.00,6.45,0.00,7.14,14.05,10.16,13.78
