AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,1.10,0.00,0.00,3.13,2.02,2.70
25-29,0.00,0.00,0.82,0.00,0.00,2.60,1.44,2.31
30-34,0.00,0.00,1.09,0.00,0.00,4.92,2.37,4.36
35-39,0.00,0.00,0.00,0.00,10.00,9.79,7.25,9.07
40-44,0.00,0.00,2.25,0.00,0.00,10.09,5.37,9.16
45-49,0.00,0.00,0.00,0.00,7.14,10.42,5.59,9.55
50-54,0.00,0.00,0.00,0.00,25.00,11.09,0.74,10.01
55-59,0.00,0.00,0.00,0.00,25.00,13.84,7.89,13.05
60-64,0.00,0.00,0.00,0.00,0.00,19.01,11.11,18.09
65-OVER,0.00,0.00,2.00,0.00,15.38,23.97,12.92,23.06
TOTAL,0.00,0.00,0.87,0.00,6.32,12.66,5.09,11.45
