PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
SENOIA,3.57,0.26,1.47,0.00,5.26,8.57,4.37,7.32
MORELAND,0.00,2.00,10.00,0.00,12.50,14.46,10.56,13.18
PINE ROAD,0.00,1.89,0.00,0.00,0.00,14.31,2.50,12.37
DRESDEN,50.00,0.00,16.67,0.00,0.00,15.09,7.46,13.57
NEWNAN,0.00,0.14,0.00,0.00,0.00,16.96,2.36,7.56
SHARPSBURG,0.00,0.89,1.32,0.00,5.56,11.14,6.81,9.95
FISCHER ROAD,2.08,0.27,2.78,0.00,0.00,11.08,4.46,8.95
CEDAR CREEK,0.00,0.69,3.85,0.00,0.00,13.92,6.31,12.18
GRANTVILLE,0.00,0.22,4.35,0.00,9.09,8.37,3.85,6.28
HARALSON,11.11,0.00,0.00,0.00,0.00,10.57,4.09,8.90
WELCOME,0.00,0.41,2.13,0.00,5.26,11.53,7.30,10.04
PANTHER CREEK,0.00,0.30,2.50,0.00,0.00,12.51,1.02,9.95
RAYMOND,0.00,0.62,0.00,0.00,0.00,13.25,5.56,11.42
TURIN,16.67,0.54,0.00,0.00,0.00,11.66,5.54,9.77
SMOKEY ROAD,0.00,0.26,0.00,0.00,0.00,13.36,5.83,8.02
TURKEY CREEK,6.67,0.78,0.00,0.00,0.00,5.91,0.86,3.69
CENTRAL,0.00,0.06,0.00,0.00,0.00,3.59,0.00,1.02
ARTS CENTRE,1.69,0.52,1.44,0.00,2.02,11.57,6.86,9.40
GREENTOP,4.35,0.39,0.00,0.00,7.69,17.31,6.35,12.56
EXPO CENTER,0.00,0.45,0.00,0.00,0.00,23.94,5.19,19.21
WHITE OAK,6.67,1.56,1.56,0.00,7.14,10.74,3.36,8.80
MADRAS,2.63,0.38,3.08,0.00,0.00,10.56,4.35,8.24
CANNONGATE,0.00,1.48,9.84,0.00,3.70,12.12,4.98,10.87
WESTSIDE,0.00,0.46,0.00,0.00,50.00,11.03,0.00,4.30
NORTHSIDE,12.50,0.27,0.00,0.00,6.25,19.82,7.04,15.13
THOMAS CROSSROADS,5.13,1.23,0.00,0.00,2.94,12.37,9.26,11.01
COWETA CENTRAL,0.00,0.94,0.00,0.00,0.00,17.06,5.93,14.40
JEFFERSON PARKWAY,1.40,0.34,0.33,0.00,5.19,5.57,1.39,3.35
TOTAL,2.57,0.43,1.49,0.00,3.09,12.00,4.82,9.24
