PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
KANSAS,0.00,0.00,0.00,0.00,0.00,12.90,5.41,12.07
BOWDON,0.00,0.00,0.00,0.00,5.88,10.09,1.89,7.84
SANDHILL,0.00,0.18,2.13,0.00,0.00,10.48,2.83,7.95
CENTER POINT,0.00,0.00,0.00,0.00,25.00,18.68,8.82,17.49
LOWELL,0.00,0.00,0.00,0.00,0.00,17.30,7.34,15.68
MT ZION,0.00,2.78,0.00,0.00,0.00,9.83,4.69,8.94
BURWELL,0.00,1.35,0.00,0.00,0.00,12.88,0.00,11.10
CLEM,0.00,1.62,0.00,0.00,0.00,17.78,5.46,14.93
BOWDON JUNCTION,0.00,0.95,11.11,0.00,0.00,10.76,2.63,8.03
TYUS,0.00,3.45,0.00,0.00,0.00,12.69,3.51,11.33
FAIRFIELD,0.00,1.25,0.00,0.00,6.90,10.25,5.71,8.69
HULETT,0.00,0.00,0.00,0.00,20.00,10.98,5.08,9.66
BETHANY,0.00,0.63,1.59,0.00,0.00,10.34,5.07,7.12
V R COUNTY SOUTH,0.00,0.44,0.00,0.00,0.00,7.99,2.82,6.70
V R COUNTY NORTH,0.00,0.87,0.00,0.00,2.04,4.14,2.44,3.33
VILLA RICA CITY,0.00,0.18,0.00,0.00,1.61,5.02,1.85,2.99
TEMPLE COUNTY,11.11,0.66,2.86,0.00,4.35,5.25,1.50,4.44
TEMPLE CITY,0.00,0.18,0.00,0.00,0.00,6.81,1.92,4.76
WHITESBURG,0.00,4.21,0.00,0.00,12.50,15.01,5.22,13.55
ROOPVILLE,0.00,2.86,0.00,0.00,0.00,19.18,6.59,17.25
WEST CARROLLTON,0.00,0.27,0.00,0.00,0.00,4.21,0.64,1.51
EAST CARROLLTON REC,0.00,0.56,4.00,0.00,0.00,17.15,1.48,11.25
BONNER,0.00,0.72,1.52,0.00,3.03,16.11,5.40,10.93
UNIVERSITY OF W. GA,0.00,0.12,0.00,0.00,2.94,20.53,5.50,11.81
COUNTY ADMIN BLDG,0.00,0.61,3.64,0.00,8.70,15.60,5.05,11.84
TABERNACLE CHURCH,8.33,0.00,0.00,0.00,0.00,19.90,10.43,16.46
EMC,0.00,0.98,7.14,0.00,0.00,18.27,0.95,12.26
OLD CAMP CHURCH,0.00,0.00,0.00,0.00,0.00,18.38,3.65,15.38
OAK GROVE,0.00,0.00,7.69,0.00,9.09,21.82,2.50,17.70
NEW HOPE,0.00,0.00,0.00,0.00,0.00,12.72,1.85,9.12
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,0.63,0.53,1.12,0.00,2.64,12.00,3.61,9.02
