RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,1.89,2.40,0.00,2.11
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,3.12,0.92,0.00,1.73
ASIA-PI,3.12,0.00,0.00,1.47
WHITE,8.33,8.43,0.00,8.38
BLACK,2.44,2.70,0.00,2.56
TOTAL,7.90,8.06,0.00,7.98
