PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
CHAUN,0.00,3.000,6.000,0.00,0.00,1.000,0.00,0.00,0.00,0.00,3.000,1.000,0.00,0.00,0.00,0.00,152.0,131.0,0.00,48.00,36.00,381.0
CLARK,0.00,0.00,1.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.00,48.00,0.00,1.000,1.000,97.00
EDDIN,0.00,11.00,21.00,0.00,1.000,0.00,0.00,2.000,1.000,0.00,1.000,1.000,0.00,0.00,0.00,1.000,331.0,318.0,0.00,165.0,120.0,973.0
EMPIR,0.00,2.000,9.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,0.00,0.00,1.000,0.00,0.00,197.0,186.0,0.00,13.00,9.000,418.0
JAYBI,0.00,2.000,4.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.00,74.00,0.00,42.00,24.00,210.0
JONES,0.00,5.000,5.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.000,2.000,0.00,0.00,0.00,0.00,204.0,193.0,0.00,13.00,11.00,436.0
LEE,0.00,74.00,64.00,0.00,8.000,6.000,0.00,1.000,1.000,0.00,10.00,11.00,0.00,8.000,7.000,1.000,1517.0,1279.0,0.00,1006.0,609.0,4602.0
MCCRA,0.00,3.000,1.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,0.00,0.00,0.00,0.00,0.00,122.0,116.0,0.00,29.00,20.00,292.0
MILAN,0.00,3.000,2.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,152.0,111.0,0.00,24.00,25.00,317.0
MITCH,0.00,5.000,6.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,0.00,1.000,0.00,0.00,137.0,142.0,0.00,31.00,33.00,356.0
MULLI,0.00,3.000,3.000,0.00,0.00,0.00,0.00,1.000,0.00,0.00,2.000,0.00,0.00,1.000,0.00,0.00,176.0,177.0,0.00,67.00,52.00,482.0
PLAIN,0.00,4.000,11.00,0.00,0.00,1.000,0.00,0.00,0.00,0.00,0.00,2.000,0.00,1.000,0.00,0.00,167.0,170.0,0.00,25.00,14.00,395.0
PONDT,0.00,8.000,2.000,0.00,0.00,2.000,0.00,0.00,0.00,0.00,1.000,0.00,0.00,2.000,2.000,1.000,263.0,235.0,0.00,95.00,65.00,676.0
RAWLI,0.00,16.00,9.000,0.00,4.000,1.000,0.00,0.00,0.00,0.00,2.000,3.000,0.00,3.000,2.000,0.00,336.0,320.0,0.00,97.00,68.00,861.0
VILUL,0.00,1.000,3.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.00,77.00,0.00,5.000,10.00,168.0
YONKE,0.00,6.000,1.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,0.00,97.00,101.0,0.00,12.00,5.000,223.0
TOTAL,0.00,146.0,148.0,0.00,13.00,11.00,0.00,4.000,2.000,0.00,24.00,21.00,0.00,17.00,12.00,3.000,4033.0,3678.0,0.00,1673.0,1102.0,10887.0
