PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
ODUM,0.00,7.32,14.29,0.00,0.00,29.34,8.22,26.86
MADRAY SPRINGS,0.00,3.70,0.00,0.00,0.00,25.16,13.64,23.64
OGLETHORPE,0.00,1.27,11.11,0.00,0.00,23.15,9.30,20.74
SCREVEN,0.00,1.37,0.00,0.00,0.00,19.72,6.38,15.57
RITCH,0.00,9.09,0.00,0.00,0.00,15.92,0.00,14.69
EMPIRE,100.0,0.00,0.00,0.00,0.00,25.36,0.00,22.87
RED HILL,0.00,2.38,0.00,0.00,50.00,14.61,4.60,12.51
ALTAMAHA,0.00,4.34,0.00,0.00,0.00,17.06,2.75,13.48
GARDI,0.00,9.52,0.00,0.00,0.00,27.50,25.71,26.39
MT PLEASANT,0.00,25.00,0.00,0.00,0.00,18.84,5.88,17.98
VFW,8.33,3.01,0.00,0.00,9.09,9.75,0.00,4.44
PINE STREET,0.00,3.97,9.09,0.00,0.00,32.00,12.20,17.37
UNITY,0.00,5.34,0.00,0.00,14.29,26.07,5.93,20.26
REC CENTER,8.33,2.84,0.00,0.00,0.00,24.77,8.27,19.99
EAST JESUP,0.00,0.00,0.00,0.00,0.00,19.17,13.33,17.48
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,5.08,3.59,1.85,0.00,3.90,22.58,6.79,17.90
