PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
LOCUST GROVE,0.00,0.46,0.00,0.00,0.84,8.38,1.21,3.78
TUSSAHAW,8.33,2.31,0.00,50.00,5.26,13.39,5.60,11.77
SANDY RIDGE,0.00,1.01,0.00,0.00,4.17,7.93,4.45,6.72
WESTSIDE,0.00,0.25,0.00,0.00,0.00,2.53,0.28,0.73
LOWES,0.00,0.21,0.37,0.00,0.58,6.94,0.52,3.07
SOUTH HAMPTON,3.12,0.26,1.11,0.00,2.33,11.04,3.08,6.30
NORTH HAMPTON,2.50,0.59,0.75,0.00,0.79,8.14,1.41,4.13
MOUNT CARMEL,0.00,0.63,0.00,0.00,1.90,6.52,1.12,2.35
RED OAK,0.00,0.16,0.00,0.00,0.54,2.69,0.36,0.55
WESLEY LAKES,1.39,0.08,1.40,0.00,0.00,6.55,1.63,2.31
MCDONOUGH,0.00,0.26,0.00,0.00,0.00,9.84,2.79,4.19
MCMULLEN,25.00,0.51,0.00,0.00,0.00,6.31,2.53,5.15
EAST LAKE,0.00,1.08,0.00,0.00,4.65,8.36,2.71,6.91
HICKORY FLAT,0.00,0.53,0.00,0.00,0.00,6.15,1.00,2.66
STOCKBRIDGE EAST,1.45,0.56,1.45,0.00,0.00,3.86,0.93,1.49
STOCKBRIDGE WEST,0.00,0.24,0.75,0.00,0.00,1.57,0.00,0.48
STAGECOACH,0.00,0.09,1.37,0.00,1.47,3.68,1.67,2.10
COTTON INDIAN,0.00,0.26,1.14,0.00,2.27,6.28,1.09,3.66
PLEASANT GROVE,2.86,0.58,0.00,0.00,2.44,6.34,1.63,4.13
AUSTIN ROAD,0.00,0.15,0.00,0.00,0.00,3.46,2.66,1.73
SWAN LAKE,0.00,0.47,0.00,0.00,0.00,4.64,0.38,3.04
SHAKERAG,0.00,0.04,0.00,0.00,0.00,1.46,0.30,0.28
ELLENWOOD,0.00,0.19,0.00,0.00,0.00,5.99,0.00,1.22
UNITY GROVE,0.00,1.17,1.49,0.00,8.33,13.62,8.67,11.23
SHILOH,0.00,0.44,0.00,0.00,3.53,9.06,1.50,3.52
PATES CREEK,0.68,0.23,0.00,0.00,1.56,6.53,1.11,3.35
OAKLAND,1.47,0.71,1.61,0.00,0.00,9.77,2.68,5.90
LAKE DOW,2.56,0.59,1.61,0.00,4.23,9.03,2.65,6.68
FLIPPEN,0.45,1.38,0.00,0.00,0.68,6.25,1.92,3.16
STOCKBRIDGE CENTRAL,0.00,0.19,0.00,0.00,0.00,2.77,0.00,1.00
KELLEYTOWN,0.00,0.17,0.00,0.00,2.50,6.16,3.88,4.72
LIGHTHOUSE,6.06,0.54,0.00,0.00,0.00,5.29,1.09,2.68
DUTCHTOWN,0.00,0.00,0.00,0.00,0.00,5.12,3.03,3.47
MT. BETHEL,0.00,0.44,0.00,0.00,2.27,5.14,2.05,4.01
GROVE PARK,0.00,0.43,1.39,0.00,1.52,9.89,5.08,6.82
LAKE HAVEN,7.69,0.39,0.00,0.00,4.08,8.12,3.92,5.95
MCDONOUGH CENTRAL,0.00,0.61,0.00,0.00,4.00,16.03,4.79,8.05
TIMBERRIDGE,0.00,2.49,0.00,0.00,0.00,10.52,3.60,8.54
88888,0.00,0.00,0.00,0.00,0.00,0.00,100.0,16.67
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,0.88,0.39,0.41,1.96,1.29,7.60,1.93,3.95
