PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
ADAIRSVILLE,0.00,1.19,0.00,0.00,0.00,3.15,1.61,2.85
ALLATOONA,0.00,0.45,0.00,0.00,0.00,2.04,0.00,1.61
CARTERSVILLE EAST,1.45,0.98,0.66,0.00,1.85,12.26,3.25,9.02
CARTERSVILLE WEST,4.00,0.47,0.00,0.00,3.23,13.38,4.65,10.08
BEAVERS DRIVE,0.00,1.23,1.18,0.00,3.03,10.11,3.64,8.64
CENTER,0.00,0.00,4.55,0.00,5.00,8.08,2.22,6.94
EMERSON,0.00,1.02,0.00,0.00,11.11,7.17,1.82,6.24
EUHARLEE,0.00,3.01,0.00,0.00,0.00,6.31,2.68,5.46
FOLSOM,0.00,0.00,0.00,0.00,0.00,6.95,6.02,6.78
KINGSTON,33.33,2.21,0.00,0.00,0.00,6.43,2.09,5.76
MISSION ROAD,7.69,0.84,1.18,33.33,0.00,9.59,1.90,7.86
PINE LOG,0.00,0.00,0.00,0.00,14.29,6.37,1.67,5.94
TAYLORSVILLE,0.00,0.00,0.00,0.00,0.00,7.13,1.65,6.46
WHITE,0.00,1.47,0.00,0.00,0.00,8.28,3.66,7.55
ZENA DRIVE,1.89,0.40,1.97,0.00,0.00,7.34,1.61,5.05
CASSVILLE,0.00,1.65,0.61,0.00,2.17,8.02,2.03,6.27
WOODLAND,0.00,0.00,3.33,0.00,0.00,6.75,4.17,6.06
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,1.61,0.94,0.82,4.55,1.89,7.96,2.45,6.55
