PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,4.00,8.00
99999,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,7.00
ALLGOOD ELEM,0.00,90.00,86.00,0.00,32.00,31.00,0.00,0.00,1.00,0.00,14.00,12.00,0.00,15.00,20.00,0.00,150.0,146.0,0.00,1054.0,837.0,2488.0
ASHFORD PARK ELEM,0.00,102.0,117.0,0.00,17.00,12.00,0.00,0.00,0.00,0.00,22.00,22.00,0.00,33.00,37.00,0.00,999.0,984.0,0.00,41.00,46.00,2432.0
AUSTIN,0.00,83.00,76.00,0.00,15.00,10.00,0.00,0.00,1.00,0.00,13.00,7.00,0.00,24.00,13.00,0.00,1118.0,1060.0,0.00,26.00,23.00,2469.0
AVONDALE,0.00,73.00,75.00,0.00,20.00,9.00,0.00,0.00,0.00,0.00,10.00,18.00,0.00,20.00,15.00,0.00,1272.0,974.0,0.00,140.0,106.0,2732.0
AUSTIN DRIVE,1.00,73.00,81.00,0.00,16.00,14.00,0.00,2.00,1.00,0.00,8.00,5.00,0.00,2.00,6.00,0.00,92.00,90.00,0.00,1081.0,819.0,2291.0
ASHFORD DUNWOODY RD,0.00,121.0,117.0,0.00,23.00,18.00,0.00,2.00,0.00,1.00,25.00,27.00,0.00,45.00,25.00,0.00,1076.0,1024.0,0.00,185.0,120.0,2809.0
ASHFORD PARKSIDE,0.00,202.0,180.0,0.00,36.00,35.00,0.00,4.00,1.00,0.00,44.00,32.00,0.00,150.0,114.0,0.00,1158.0,965.0,0.00,227.0,134.0,3282.0
AVONDALE HIGH,0.00,130.0,131.0,0.00,30.00,23.00,0.00,1.00,0.00,0.00,28.00,20.00,0.00,36.00,18.00,0.00,1136.0,825.0,0.00,491.0,325.0,3194.0
BOULEVARD,1.00,202.0,193.0,0.00,30.00,23.00,0.00,3.00,0.00,0.00,25.00,24.00,0.00,41.00,18.00,0.00,1138.0,1016.0,0.00,976.0,729.0,4419.0
BRIAR VISTA ELEM,0.00,194.0,203.0,0.00,22.00,23.00,0.00,3.00,1.00,0.00,33.00,37.00,0.00,49.00,46.00,0.00,1057.0,1155.0,0.00,120.0,103.0,3046.0
BRIARLAKE ELEM,0.00,49.00,57.00,0.00,9.00,7.00,0.00,1.00,0.00,0.00,24.00,14.00,0.00,53.00,41.00,0.00,757.0,647.0,0.00,41.00,24.00,1724.0
BRIARWOOD,0.00,133.0,166.0,0.00,15.00,18.00,0.00,4.00,4.00,0.00,52.00,59.00,0.00,47.00,54.00,0.00,751.0,673.0,0.00,195.0,190.0,2361.0
BROCKETT ELEM,0.00,107.0,110.0,0.00,29.00,17.00,0.00,1.00,1.00,0.00,32.00,32.00,0.00,49.00,37.00,0.00,656.0,558.0,0.00,514.0,380.0,2523.0
BRIARCLIFF,0.00,149.0,166.0,0.00,33.00,25.00,0.00,2.00,3.00,0.00,50.00,31.00,0.00,34.00,37.00,0.00,1151.0,960.0,0.00,220.0,114.0,2975.0
BROCKETT,0.00,97.00,87.00,0.00,30.00,32.00,0.00,3.00,2.00,0.00,36.00,24.00,0.00,42.00,45.00,0.00,783.0,648.0,0.00,358.0,245.0,2432.0
BROOKHAVEN,0.00,198.0,207.0,0.00,31.00,22.00,0.00,3.00,1.00,0.00,42.00,31.00,0.00,39.00,36.00,0.00,1300.0,1258.0,0.00,109.0,94.00,3371.0
BROWNS MILL ELEM,0.00,113.0,117.0,0.00,21.00,12.00,0.00,1.00,1.00,0.00,12.00,5.00,0.00,3.00,1.00,0.00,39.00,35.00,0.00,1715.0,1385.0,3460.0
BOULDERCREST ROAD,0.00,54.00,74.00,0.00,9.00,11.00,0.00,1.00,0.00,0.00,8.00,1.00,0.00,6.00,3.00,0.00,33.00,34.00,0.00,867.0,689.0,1790.0
BETHUNE MIDDLE,0.00,142.0,151.0,0.00,32.00,22.00,0.00,1.00,0.00,0.00,11.00,16.00,0.00,12.00,22.00,0.00,59.00,57.00,0.00,2073.0,1515.0,4113.0
BURGESS ELEM,0.00,134.0,162.0,0.00,17.00,33.00,0.00,1.00,2.00,0.00,24.00,23.00,0.00,16.00,17.00,0.00,563.0,650.0,0.00,663.0,583.0,2888.0
COLUMBIA DRIVE,0.00,59.00,78.00,0.00,10.00,8.00,0.00,0.00,2.00,0.00,8.00,8.00,0.00,0.00,3.00,0.00,35.00,32.00,0.00,1154.0,844.0,2241.0
CANBY LANE ELEM,0.00,56.00,62.00,0.00,9.00,13.00,0.00,0.00,0.00,0.00,8.00,3.00,0.00,3.00,3.00,0.00,22.00,21.00,0.00,943.0,706.0,1849.0
COLUMBIA ELEM,0.00,54.00,50.00,0.00,13.00,6.00,0.00,0.00,2.00,0.00,1.00,3.00,0.00,4.00,3.00,0.00,25.00,19.00,0.00,772.0,586.0,1538.0
CEDAR GROVE ELEM,0.00,122.0,135.0,0.00,13.00,13.00,0.00,2.00,1.00,0.00,6.00,4.00,0.00,6.00,4.00,0.00,39.00,32.00,0.00,1939.0,1375.0,3691.0
CHAMBLEE,0.00,71.00,103.0,0.00,24.00,23.00,0.00,1.00,1.00,0.00,46.00,57.00,0.00,59.00,69.00,0.00,404.0,500.0,0.00,154.0,126.0,1638.0
CANDLER-MURPHEY,0.00,117.0,108.0,0.00,20.00,15.00,0.00,0.00,0.00,0.00,19.00,8.00,0.00,3.00,5.00,0.00,106.0,97.00,0.00,1370.0,901.0,2769.0
CHAPEL HILL ELEM,0.00,97.00,101.0,0.00,25.00,8.00,0.00,0.00,0.00,0.00,4.00,2.00,0.00,1.00,3.00,0.00,26.00,27.00,0.00,1579.0,1102.0,2975.0
CHESNUT ELEM,0.00,149.0,154.0,0.00,28.00,15.00,0.00,3.00,2.00,0.00,35.00,34.00,0.00,43.00,40.00,0.00,636.0,463.0,0.00,482.0,314.0,2398.0
CLAIREMONT WEST,0.00,136.0,113.0,0.00,30.00,20.00,0.00,1.00,0.00,0.00,25.00,22.00,0.00,57.00,37.00,0.00,1431.0,1073.0,0.00,206.0,96.00,3247.0
CLAIRMONT ROAD,0.00,197.0,169.0,0.00,38.00,27.00,0.00,2.00,1.00,0.00,50.00,21.00,0.00,59.00,66.00,0.00,1271.0,889.0,0.00,365.0,245.0,3400.0
CLARKSTON,0.00,298.0,254.0,0.00,70.00,56.00,0.00,11.00,4.00,0.00,34.00,25.00,0.00,98.00,111.0,0.00,405.0,317.0,0.00,2271.0,1711.0,5665.0
CLIFTON,0.00,48.00,36.00,0.00,4.00,3.00,0.00,0.00,0.00,0.00,2.00,3.00,0.00,4.00,6.00,0.00,19.00,27.00,0.00,753.0,578.0,1483.0
COLUMBIA MIDDLE,0.00,71.00,76.00,0.00,10.00,12.00,0.00,1.00,1.00,0.00,5.00,1.00,0.00,4.00,5.00,0.00,19.00,20.00,0.00,1048.0,683.0,1956.0
CROSS KEYS HIGH,1.00,131.0,158.0,0.00,22.00,25.00,0.00,0.00,3.00,0.00,43.00,45.00,0.00,43.00,34.00,0.00,793.0,697.0,0.00,122.0,126.0,2243.0
CROSSROADS,0.00,84.00,90.00,0.00,20.00,18.00,0.00,1.00,1.00,0.00,13.00,9.00,0.00,8.00,1.00,0.00,49.00,50.00,0.00,1321.0,1034.0,2699.0
CANDLER,0.00,104.0,117.0,0.00,22.00,16.00,0.00,4.00,1.00,0.00,22.00,12.00,0.00,3.00,2.00,0.00,275.0,209.0,0.00,1385.0,1021.0,3193.0
CEDAR GROVE MIDDLE,0.00,50.00,49.00,0.00,11.00,6.00,0.00,1.00,1.00,0.00,11.00,4.00,0.00,2.00,1.00,0.00,16.00,11.00,0.00,888.0,648.0,1699.0
CEDAR GROVE SOUTH,0.00,118.0,131.0,0.00,15.00,13.00,0.00,0.00,0.00,0.00,14.00,3.00,0.00,5.00,8.00,0.00,40.00,55.00,0.00,1710.0,1264.0,3376.0
COVINGTON HWY,0.00,36.00,44.00,0.00,20.00,9.00,0.00,1.00,1.00,0.00,14.00,6.00,0.00,0.00,2.00,0.00,28.00,32.00,0.00,556.0,524.0,1273.0
COVINGTON,0.00,94.00,98.00,0.00,22.00,17.00,0.00,1.00,0.00,0.00,20.00,19.00,0.00,8.00,15.00,0.00,267.0,243.0,1.00,791.0,711.0,2307.0
CLAIREMONT EAST,0.00,120.0,124.0,0.00,24.00,21.00,0.00,0.00,0.00,0.00,22.00,22.00,0.00,41.00,32.00,0.00,1360.0,1093.0,0.00,117.0,64.00,3040.0
CORALWOOD,0.00,103.0,105.0,0.00,14.00,12.00,0.00,0.00,0.00,0.00,23.00,21.00,0.00,58.00,46.00,0.00,1407.0,1161.0,0.00,92.00,97.00,3139.0
CHAMBLEE 2,0.00,128.0,115.0,0.00,25.00,18.00,0.00,1.00,0.00,0.00,35.00,26.00,0.00,51.00,55.00,0.00,954.0,854.0,0.00,163.0,142.0,2567.0
DORAVILLE NORTH,0.00,164.0,176.0,1.00,35.00,32.00,0.00,3.00,2.00,0.00,173.0,179.0,0.00,147.0,164.0,0.00,478.0,482.0,0.00,339.0,364.0,2739.0
