AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.77,0.00,0.00,0.00,8.78,2.05,5.20
25-29,0.00,0.47,0.00,0.00,0.00,6.23,2.04,3.98
30-34,0.00,1.14,0.00,0.00,0.00,11.06,3.75,7.37
35-39,0.00,1.35,50.00,0.00,0.00,21.50,8.22,14.19
40-44,0.00,0.82,0.00,0.00,22.22,18.45,4.17,12.33
45-49,0.00,1.94,0.00,0.00,0.00,19.64,9.33,13.70
50-54,0.00,0.92,0.00,0.00,40.00,25.66,8.47,17.88
55-59,0.00,2.85,0.00,0.00,20.00,29.91,3.33,20.54
60-64,0.00,1.56,0.00,0.00,0.00,34.42,4.35,24.35
65-OVER,0.00,1.98,0.00,0.00,33.33,40.24,11.83,31.69
TOTAL,0.00,1.46,1.79,0.00,12.28,26.13,4.95,18.00
