PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
CATAULA,0.00,0.70,4.55,0.00,0.00,8.19,3.40,6.96
ELLERSLIE,2.70,0.00,1.25,0.00,0.00,6.56,2.04,5.19
GOODMAN,33.33,0.00,0.00,0.00,0.00,16.51,3.16,11.21
HAMILTON,0.00,0.18,0.00,0.00,0.00,8.30,2.86,5.89
LOWER 19TH,0.00,0.00,0.00,0.00,0.00,7.45,2.68,6.44
MULBERRY GROVE,0.00,1.10,0.00,0.00,0.00,7.32,4.17,6.56
PINE MOUNTAIN VALLEY,0.00,1.72,25.00,0.00,0.00,14.74,1.69,13.35
SKINNER,0.00,2.80,0.00,0.00,0.00,34.34,6.45,25.11
UPPER 19TH,0.00,2.27,0.00,0.00,0.00,10.28,6.06,9.40
VALLEY PLAINS,0.00,0.00,0.00,0.00,0.00,7.87,5.88,5.71
WAVERLY HALL,0.00,0.31,5.00,0.00,0.00,4.72,1.86,3.39
WHITESVILLE,0.00,0.93,0.00,0.00,0.00,15.62,0.00,12.19
TOTAL,1.43,0.51,2.17,0.00,0.00,9.70,2.98,7.75
