AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,2.580,0.00,0.00,0.00,24.24,3.700,15.75
25-29,0.00,5.770,0.00,0.00,0.00,23.32,0.00,15.70
30-34,0.00,8.660,0.00,0.00,0.00,23.93,16.67,18.30
35-39,0.00,4.800,33.33,0.00,0.00,29.29,11.11,20.74
40-44,0.00,8.790,0.00,0.00,0.00,30.74,20.00,24.94
45-49,50.00,11.61,50.00,0.00,50.00,38.05,0.00,30.82
50-54,0.00,21.09,25.00,0.00,0.00,48.53,16.67,39.68
55-59,0.00,18.50,0.00,0.00,0.00,50.88,8.330,38.91
60-64,0.00,26.67,0.00,0.00,0.00,50.43,0.00,42.07
65-OVER,0.00,23.30,100.0,0.00,40.00,52.14,36.84,45.88
TOTAL,15.00,14.63,20.00,0.00,15.79,41.51,11.48,33.02
