AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
25-29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30-34,0.00,0.00,0.00,0.00,0.00,0.42,0.00,0.23
35-39,0.00,0.63,0.00,0.00,0.00,0.00,0.00,0.26
40-44,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.24
45-49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50-54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
55-59,0.00,0.56,0.00,0.00,0.00,0.27,0.00,0.35
60-64,0.00,0.00,0.00,0.00,0.00,0.27,0.00,0.19
65-OVER,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.06
TOTAL,0.00,0.10,0.00,0.00,0.00,0.13,0.00,0.12
