PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
TARBORO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WAVERLY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WOODBINE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BROWNTOWN,0.00,7.69,0.00,0.00,0.00,0.73,0.00,0.98
HARRIETTS BLUFF,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WEST KINGSLAND,0.00,0.00,0.00,0.00,0.00,0.72,0.44,0.55
NORTH KINGSLAND,0.00,0.12,0.00,0.00,2.94,0.00,0.00,0.08
KINGSLAND,0.00,0.47,0.00,0.00,0.00,0.80,0.27,0.62
EAST KINGSLAND,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NORTH ST MARYS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MARY LEE CLARK,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SOUTH ST MARYS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MUSH BLUFF,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WEST SAINT MARYS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,0.00,0.10,0.00,0.00,0.24,0.13,0.06,0.11
