PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
01 BIG CREEK,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
02 BRANDYWINE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03 BROWNS BRIDGE,0.00,0.00,1.12,0.00,1.96,7.55,3.07,6.55
04 CHESTATEE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05 COAL MOUNTAIN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
06 CROSSROADS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
07 CUMMING,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
08 MASHBURN,3.09,1.96,3.68,0.00,9.09,13.92,6.77,12.40
10 MIDWAY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15 HEARDSVILLE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16 OTWELL,0.00,0.00,0.00,0.00,0.00,0.17,0.13,0.15
19 OLD ATLANTA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
21 SOUTH FORSYTH,0.86,0.64,2.48,0.00,1.83,6.55,2.94,5.29
25 WINDERMERE,1.56,0.00,3.87,0.00,2.38,9.69,5.42,7.78
27 CONCORD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
29 POLO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,0.44,0.12,0.65,0.00,0.76,2.46,1.14,2.07
