AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,0.59,2.09,0.0,0.0,0.99,0.0,0.0,0.0,0.0,1.27,1.56,0.0,1.06,0.94,0.0,2.03,2.8,0.0,0.14,0.16,1.76
25-29,0.0,0.57,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.43,0.0,0.0,0.17,0.97
30-34,0.0,0.88,0.68,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.7,0.99,0.0,1.14,1.14,0.0,1.67,1.8,0.0,0.51,0.19,1.36
35-39,0.0,1.28,1.17,0.0,2.47,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,1.74,2.35,0.0,0.49,0.55,1.61
40-44,0.0,2.38,1.93,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,0.0,4.29,5.13,0.0,0.37,1.15,3.54
45-49,0.0,1.83,3.52,0.0,1.85,0.0,0.0,0.0,50.0,0.0,0.0,2.41,0.0,3.48,1.45,0.0,6.0,7.22,0.0,0.99,1.12,5.05
50-54,0.0,3.34,4.63,0.0,1.82,10.81,0.0,25.0,0.0,0.0,0.0,5.63,0.0,4.39,3.75,0.0,7.61,10.3,0.0,0.47,1.85,6.94
55-59,0.0,3.18,4.33,0.0,8.7,0.0,0.0,0.0,0.0,0.0,2.6,7.32,0.0,1.82,2.44,0.0,10.01,12.54,0.0,1.28,1.0,8.86
60-64,0.0,5.02,3.33,0.0,1.64,6.0,0.0,0.0,50.0,0.0,7.41,7.5,0.0,1.64,0.0,50.0,14.9,16.28,0.0,0.59,0.69,12.51
65-OVER,0.0,6.48,11.03,0.0,2.67,0.0,0.0,0.0,25.0,0.0,5.17,6.9,0.0,4.86,1.38,0.0,18.21,23.42,0.0,0.88,1.12,17.33
TOTAL,0.0,2.23,3.0,0.0,1.64,1.6,0.0,2.0,7.69,0.0,1.19,2.6,0.0,2.21,1.42,2.78,8.11,10.16,0.0,0.58,0.84,6.85
