AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.56,0.00,0.77,3.36,0.92,2.09
25-29,0.00,0.00,0.00,0.00,0.88,1.99,1.04,1.39
30-34,2.63,0.19,0.00,0.00,0.00,3.24,2.19,2.51
35-39,0.00,0.71,1.14,0.00,0.00,5.76,3.48,4.46
40-44,0.00,0.19,1.72,0.00,0.00,6.54,3.58,4.99
45-49,0.00,1.36,0.00,0.00,5.71,8.39,3.84,6.56
50-54,3.70,0.76,3.45,0.00,2.50,10.33,3.36,7.93
55-59,0.00,0.44,2.44,0.00,6.06,14.21,3.29,11.12
60-64,0.00,0.86,4.44,0.00,8.00,18.18,5.88,14.66
65-OVER,0.00,1.13,1.35,0.00,13.04,26.69,11.26,22.74
TOTAL,0.63,0.53,1.12,0.00,2.64,12.00,3.61,9.02
