AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,25.00,0.74,0.00,0.00,0.00,12.08,6.12,7.74
25-29,0.00,0.00,0.00,0.00,0.00,5.54,6.52,3.91
30-34,0.00,1.04,0.00,0.00,0.00,16.33,3.85,10.69
35-39,0.00,2.13,0.00,0.00,0.00,20.17,9.09,13.94
40-44,0.00,1.80,0.00,0.00,0.00,24.48,7.89,17.05
45-49,0.00,0.00,12.50,0.00,0.00,26.09,3.45,19.37
50-54,0.00,0.00,0.00,0.00,0.00,24.21,3.57,17.03
55-59,0.00,0.85,0.00,0.00,0.00,27.06,0.00,19.21
60-64,0.00,1.45,0.00,0.00,0.00,31.50,4.17,21.88
65-OVER,0.00,0.78,0.00,0.00,0.00,35.26,13.33,27.97
TOTAL,5.00,0.86,0.94,0.00,0.00,25.33,6.23,17.91
