PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
MCDONALD,12.58,11.47,0.00,12.00
SHUCK PEN,11.97,10.24,0.00,11.09
SOUTHWEST,6.79,4.95,0.00,5.85
SPRING PLACE,9.91,9.44,0.00,9.66
TOWN,16.01,14.70,0.00,15.30
CARTERS-DOOLITTLE,9.33,8.81,0.00,9.07
NORTH,15.22,13.51,0.00,14.36
TOTAL,12.04,10.90,0.00,11.45
