AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.98,0.00,3.45,0.55,0.21,0.44,0.79
25-29,0.00,0.73,0.15,0.00,0.00,0.23,0.57,0.63
30-34,0.00,0.82,0.45,0.00,0.00,0.15,0.44,0.69
35-39,0.00,1.40,0.28,0.00,0.89,0.26,1.10,1.22
40-44,0.27,2.66,0.61,0.00,1.22,0.74,1.17,2.27
45-49,0.00,3.63,0.83,0.00,0.63,0.67,1.93,3.07
50-54,0.00,5.09,0.90,0.00,2.76,0.67,1.85,4.12
55-59,1.18,6.44,1.95,0.00,1.23,1.60,2.26,5.15
60-64,0.00,7.50,0.55,0.00,4.76,1.81,3.32,5.71
65-OVER,0.89,8.70,1.41,22.22,2.97,2.48,4.50,5.62
TOTAL,0.29,3.45,0.54,3.53,1.23,1.46,1.50,2.84
