PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
RICEBORO YOUTH,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LYMAN HALL SCHOOL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LEWIS FRASIER SCHOOL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MEMORIAL DR. EAST,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BUTTON GWINNETT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOWN OF ALLENHURST,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HINESVILLE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LIBERTY COUNTY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WALTHOURVILLE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FLEMING WEST,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FLEMING EAST,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GUM BRANCH,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HINESVILLE LODGE 271,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
