PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
BEARDS CREEK,0.00,0.57,0.00,0.00,0.00,0.00,0.00,0.15
RYE PATCH/OAK DALE,4.00,3.92,2.70,0.00,3.85,19.02,7.98,13.86
SOUTH LUDOWICI,0.00,0.46,0.00,0.00,0.00,0.21,0.00,0.28
NORTH LUDOWICI,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.13
TIBET,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.24
ALMA FLOURNOY,0.00,0.00,0.00,0.00,0.00,0.47,0.00,0.36
FAITH BAPTIST ANNEX,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.15
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,1.27,0.96,0.64,0.00,1.20,5.16,2.47,3.62
