AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,13.0,197.0,230.0,0.0,7.0,11.0,0.0,0.0,2.0,2.0,29.0,33.0,0.0,37.0,29.0,4.0,976.0,997.0,1.0,38.0,36.0,2642.0
25-29,4.0,109.0,108.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,23.0,15.0,0.0,25.0,17.0,2.0,827.0,856.0,0.0,51.0,36.0,2088.0
30-34,3.0,118.0,117.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,11.0,13.0,0.0,814.0,684.0,0.0,39.0,31.0,1870.0
35-39,1.0,117.0,120.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,18.0,21.0,0.0,25.0,7.0,3.0,966.0,830.0,0.0,55.0,35.0,2219.0
40-44,0.0,128.0,109.0,0.0,14.0,12.0,0.0,1.0,0.0,0.0,17.0,21.0,0.0,19.0,16.0,0.0,1058.0,903.0,0.0,43.0,35.0,2376.0
45-49,2.0,125.0,132.0,0.0,10.0,10.0,0.0,1.0,0.0,0.0,23.0,9.0,0.0,24.0,15.0,1.0,1273.0,1125.0,0.0,73.0,30.0,2853.0
50-54,0.0,103.0,92.0,0.0,5.0,8.0,0.0,2.0,2.0,0.0,13.0,17.0,0.0,24.0,26.0,1.0,1172.0,1087.0,0.0,57.0,55.0,2664.0
55-59,0.0,47.0,61.0,0.0,10.0,13.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,25.0,23.0,0.0,1179.0,1048.0,0.0,68.0,49.0,2544.0
60-64,3.0,36.0,53.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,11.0,7.0,0.0,15.0,17.0,0.0,1019.0,921.0,0.0,57.0,45.0,2191.0
65-OVER,0.0,124.0,97.0,0.0,7.0,10.0,0.0,1.0,1.0,0.0,9.0,8.0,0.0,18.0,31.0,0.0,2320.0,2075.0,0.0,96.0,75.0,4872.0
TOTAL,26.0,1104.0,1119.0,0.0,79.0,92.0,0.0,5.0,6.0,2.0,164.0,159.0,0.0,223.0,194.0,11.0,11604.0,10526.0,1.0,577.0,427.0,26319.0
