PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
BLUE CREEK,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BLUE RIDGE,0.00,0.00,0.00,0.00,0.00,5.43,7.14,5.39
HELEN,0.00,0.00,0.00,0.00,0.00,5.92,4.17,5.67
MOSSY CREEK,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MT YONAH,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03
NACOOCHEE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ROBERTSTOWN,0.00,0.00,0.00,0.00,0.00,10.61,0.00,10.19
SHOAL CREEK,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TESNATEE,0.00,0.00,0.00,0.00,0.00,9.10,7.14,8.94
TOWN CREEK,0.00,0.00,0.00,0.00,0.00,6.53,2.63,6.33
WHITE CREEK,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,0.00,0.00,0.00,0.00,0.00,1.65,1.10,1.59
