AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,12.50,0.75,0.00,0.00,0.00,5.19,1.57,3.76
25-29,0.00,1.57,3.70,0.00,0.00,4.86,2.54,3.83
30-34,0.00,0.36,0.00,0.00,0.00,7.71,2.34,5.38
35-39,0.00,2.81,0.00,0.00,0.00,9.46,7.21,7.81
40-44,0.00,2.76,3.85,0.00,0.00,13.02,5.00,10.43
45-49,0.00,2.78,0.00,0.00,33.33,16.80,8.82,13.99
50-54,0.00,4.87,0.00,0.00,14.29,17.57,4.92,14.31
55-59,0.00,4.28,0.00,0.00,0.00,26.31,11.90,21.09
60-64,0.00,9.52,14.29,0.00,0.00,34.17,9.09,29.00
65-OVER,20.00,6.14,0.00,0.00,14.29,42.67,20.27,37.19
TOTAL,5.08,3.59,1.85,0.00,3.90,22.58,6.79,17.90
