AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
25-29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30-34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
35-39,0.00,0.71,0.00,0.00,0.00,0.00,0.00,0.43
40-44,0.00,0.74,0.00,0.00,0.00,0.00,0.00,0.48
45-49,0.00,0.70,0.00,0.00,0.00,0.00,0.00,0.42
50-54,0.00,2.01,0.00,0.00,0.00,0.00,0.00,1.28
55-59,0.00,0.59,0.00,0.00,0.00,0.81,0.00,0.66
60-64,0.00,2.55,0.00,0.00,0.00,0.00,0.00,1.35
65-OVER,0.00,1.71,0.00,0.00,0.00,0.28,0.00,1.03
TOTAL,0.00,1.04,0.00,0.00,0.00,0.17,0.00,0.68
