PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
88888,0.00,40.00,0.00,0.00,0.00,0.00,0.00,25.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ALLGOOD ELEM,0.00,14.54,0.00,0.00,7.94,25.00,6.25,14.67
ASHFORD PARK ELEM,2.86,0.00,0.00,0.00,0.00,3.23,1.83,2.88
AUSTIN,0.00,4.08,0.00,0.00,0.00,0.73,0.00,0.73
AVONDALE,8.57,22.76,3.57,0.00,20.69,25.20,12.84,23.83
AUSTIN DRIVE,0.00,4.53,7.69,0.00,3.33,7.14,0.65,4.45
ASHFORD DUNWOODY RD,4.29,4.59,13.21,0.00,2.44,11.95,3.36,10.11
ASHFORD PARKSIDE,1.89,4.16,2.63,0.00,1.41,7.58,1.57,5.79
AVONDALE HIGH,1.85,7.11,6.25,0.00,3.77,8.87,4.98,7.86
BOULEVARD,1.69,5.22,2.04,0.00,1.89,2.27,1.52,3.33
BRIAR VISTA ELEM,0.00,3.14,0.00,0.00,0.00,2.03,0.50,1.77
BRIARLAKE ELEM,1.06,0.00,7.89,0.00,0.00,3.63,0.94,3.25
BRIARWOOD,2.97,0.52,0.00,0.00,0.00,3.23,0.33,2.20
BROCKETT ELEM,0.00,2.01,0.00,0.00,2.17,5.77,1.38,3.65
BRIARCLIFF,0.00,4.79,1.23,0.00,1.72,1.89,1.59,2.12
BROCKETT,1.15,4.31,3.33,0.00,1.61,10.97,1.09,7.77
BROOKHAVEN,4.00,2.96,1.37,0.00,0.00,4.53,0.99,3.86
BROWNS MILL ELEM,0.00,8.61,0.00,0.00,6.06,5.41,2.17,8.03
BOULDERCREST ROAD,11.11,5.53,0.00,0.00,0.00,0.00,2.34,5.03
BETHUNE MIDDLE,0.00,4.77,0.00,0.00,5.56,2.59,1.37,4.40
BURGESS ELEM,3.03,4.82,0.00,0.00,2.00,1.65,1.01,2.94
COLUMBIA DRIVE,0.00,7.26,0.00,0.00,0.00,1.49,0.73,6.56
CANBY LANE ELEM,0.00,6.61,0.00,0.00,4.55,9.30,3.39,6.38
