AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.07,0.00,0.00,0.00,3.68,1.09,2.02
25-29,0.00,0.00,0.00,0.00,2.00,1.87,1.35,1.05
30-34,0.00,0.15,0.00,0.00,4.17,3.65,2.05,2.21
35-39,0.00,0.08,0.00,0.00,0.00,4.97,3.76,3.00
40-44,0.00,0.08,4.00,0.00,0.00,7.08,4.05,4.40
45-49,3.12,0.68,7.69,0.00,0.00,9.56,6.21,6.48
50-54,0.00,1.00,0.00,100.0,0.00,11.66,3.43,7.55
55-59,0.00,0.58,0.00,100.0,0.00,14.41,4.84,9.57
60-64,0.00,1.44,7.14,0.00,9.09,19.89,5.41,13.77
65-OVER,6.45,1.25,7.14,0.00,3.57,26.60,7.73,20.24
TOTAL,1.20,0.53,1.66,12.50,1.68,13.21,3.59,8.47
