AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,10.0,15.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,24.0,14.0,0.0,0.0,3.0,0.0,258.0,253.0,0.0,60.0,56.0,698.0
25-29,0.0,6.0,8.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,21.0,11.0,0.0,0.0,0.0,0.0,308.0,269.0,0.0,71.0,56.0,754.0
30-34,0.0,6.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,15.0,5.0,0.0,1.0,1.0,0.0,285.0,221.0,0.0,78.0,38.0,658.0
35-39,0.0,3.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,285.0,230.0,0.0,73.0,39.0,656.0
40-44,0.0,9.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,1.0,0.0,0.0,287.0,252.0,0.0,61.0,42.0,671.0
45-49,0.0,4.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,2.0,1.0,0.0,327.0,268.0,0.0,50.0,44.0,724.0
50-54,0.0,5.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,10.0,3.0,0.0,1.0,0.0,0.0,308.0,292.0,0.0,74.0,50.0,750.0
55-59,0.0,4.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,2.0,0.0,286.0,305.0,0.0,72.0,44.0,732.0
60-64,0.0,3.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,298.0,278.0,0.0,76.0,65.0,731.0
65-OVER,0.0,11.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,828.0,657.0,0.0,142.0,105.0,1761.0
TOTAL,0.0,61.0,72.0,0.0,15.0,9.0,0.0,2.0,3.0,0.0,100.0,67.0,0.0,7.0,8.0,0.0,3470.0,3025.0,0.0,757.0,539.0,8135.0
