PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
1,20.00,5.880,0.00,0.00,25.00,32.14,13.21,31.01
2,0.00,28.93,11.11,0.00,0.00,38.81,9.300,37.21
3,33.33,8.940,9.520,0.00,5.260,20.82,4.080,19.50
TOTAL,18.18,17.27,7.500,0.00,6.670,30.72,8.380,29.28
