PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
01A,0.00,6.99,8.05,0.00,11.11,15.00,0.00,0.00,0.00,0.00,12.90,3.45,0.00,15.38,20.00,33.33,13.94,14.94,0.00,10.76,7.67,11.88
01B,40.00,10.55,9.56,0.00,8.16,5.00,0.00,0.00,0.00,0.00,8.70,6.45,0.00,4.17,4.76,0.00,17.91,17.80,0.00,9.29,9.75,14.40
01C,0.00,5.26,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,33.33,0.00,0.00,1.82,6.52,0.00,4.14,3.25,3.96
01D,0.00,1.92,8.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,2.04,0.00,9.41,4.58,5.92
01E,0.00,11.32,6.62,0.00,7.41,4.35,0.00,0.00,0.00,0.00,14.71,11.11,0.00,3.70,5.56,0.00,16.31,16.56,0.00,7.87,7.53,11.45
01F,0.00,5.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.32,1.94,2.00
01H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.88,0.00,2.89,2.80,2.44
01J,0.00,8.21,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,12.50,0.00,0.00,20.00,0.00,17.39,15.19,0.00,8.09,2.86,6.52
01P,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,8.33,0.00,10.48,6.71,8.09
01R,0.00,3.03,1.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,4.71,5.30,4.56
01S,0.00,5.79,0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.45,8.70,0.00,7.30,4.42,5.63
01T,0.00,1.85,2.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.26,0.00,0.00,0.00,0.00,0.00,4.29,6.08,0.00,5.11,4.52,4.48
02A,0.00,0.00,0.67,0.00,0.00,2.00,0.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,1.47,0.00,1.50,2.68,0.00,9.05,3.82,2.24
02B,25.00,1.37,0.88,0.00,2.63,0.00,0.00,0.00,0.00,0.00,0.00,5.13,0.00,0.00,0.00,0.00,2.23,2.90,0.00,2.77,1.05,1.74
02C,0.00,3.37,3.07,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,1.60,4.16,0.00,10.33,9.25,5.48
02D,0.00,2.81,1.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.52,0.00,2.56,2.56,0.00,2.17,2.87,0.00,6.69,4.58,3.77
02E,0.00,6.21,2.89,0.00,16.67,7.69,0.00,0.00,0.00,0.00,10.00,0.00,0.00,9.09,4.76,0.00,11.60,12.02,0.00,3.90,16.67,10.32
02F1,0.00,2.94,2.68,0.00,4.55,5.26,0.00,0.00,0.00,0.00,7.50,4.76,0.00,3.85,0.00,33.33,5.37,5.87,0.00,9.15,6.52,5.29
02F2,0.00,3.92,1.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.45,5.39,0.00,1.33,1.96,2.84
02G,0.00,2.33,2.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.78,0.00,0.00,2.78,0.00,0.00,2.59,2.96,0.00,8.36,3.05,3.12
02J,0.00,0.94,2.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.56,0.00,3.45,4.35,0.00,3.68,4.48,0.00,10.34,1.98,3.62
02K,0.00,1.71,1.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.70,0.00,2.16,3.38,0.00,1.79,2.30,2.36
02L1,0.00,1.18,1.38,0.00,0.00,1.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.72,0.00,0.92,1.73,0.00,4.30,3.96,1.68
