AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,8.33,0.00,0.00,0.00,6.70,6.45,7.13
25-29,0.00,2.84,14.29,0.00,0.00,4.10,0.00,3.68
30-34,0.00,6.71,0.00,0.00,0.00,5.56,8.33,5.91
35-39,0.00,5.59,0.00,0.00,0.00,6.95,12.50,6.42
40-44,0.00,6.76,0.00,0.00,0.00,10.69,0.00,9.01
45-49,0.00,11.49,0.00,0.00,0.00,13.16,0.00,12.28
50-54,0.00,17.74,0.00,0.00,0.00,11.61,33.33,14.21
55-59,0.00,24.09,0.00,0.00,0.00,11.32,8.33,15.76
60-64,0.00,31.58,0.00,0.00,0.00,13.54,16.67,19.54
65-OVER,0.00,37.00,0.00,0.00,66.67,14.14,7.41,20.54
TOTAL,0.00,18.80,2.38,0.00,16.67,10.97,9.52,13.46
