PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
CITY POND,0.00,11.12,0.00,0.00,0.00,2.69,2.15,7.46
TOWN,0.00,11.74,0.00,0.00,4.76,3.12,2.68,8.96
ALMON,10.53,8.21,0.00,0.00,2.63,2.18,2.52,5.92
ALCOVY,6.25,4.26,1.85,0.00,4.55,22.37,2.73,15.24
COVINGTON MILLS,0.00,5.65,3.85,0.00,0.00,16.73,4.33,11.16
BREWERS,0.00,6.83,0.00,0.00,0.00,1.74,2.67,2.67
BRICK STORE,0.00,6.19,0.00,0.00,0.00,2.42,1.56,2.79
CEDAR SHOALS,5.26,5.98,0.00,0.00,0.00,5.03,1.78,4.98
LIVINGSTON,0.00,9.35,0.00,0.00,0.00,3.50,2.36,6.82
DOWNS,0.00,6.92,0.00,0.00,2.56,0.48,0.81,2.85
GUM CREEK,0.00,12.71,3.23,0.00,0.00,2.98,3.70,4.52
BEAVERDAM,5.88,8.20,0.00,0.00,0.00,2.38,2.30,6.09
LEGUINN,0.00,8.68,0.00,0.00,0.00,15.30,3.85,13.51
MANSFIELD,0.00,10.11,0.00,0.00,0.00,1.08,0.00,1.63
NEWBORN,0.00,7.69,0.00,0.00,0.00,1.03,0.00,1.72
OXFORD,0.00,11.39,8.70,0.00,0.00,14.44,3.88,12.96
ROCKY PLAINS,0.00,5.62,0.00,0.00,0.00,0.17,0.81,2.05
BUCK CREEK,0.00,8.57,0.00,0.00,0.00,0.40,1.32,3.61
STANSELLS,2.70,5.70,1.56,0.00,0.00,1.45,1.24,3.83
FAIRVIEW,8.33,4.43,0.00,0.00,0.00,2.75,0.88,3.74
CROWELL,0.00,6.74,0.00,0.00,4.44,2.42,2.37,5.59
HUB,0.00,8.39,0.00,0.00,16.67,7.10,2.00,6.92
TOTAL,2.46,7.78,0.78,0.00,1.66,5.47,2.12,6.11
