PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
BLACKROCK,0.00,0.57,8.33,0.00,0.00,21.78,3.79,8.55
BROOKS,0.00,7.32,7.69,0.00,25.00,18.97,10.68,17.83
EUROPE,0.00,12.39,0.00,0.00,7.32,11.58,11.05,11.84
FAYETTEVILLE EAST,0.00,3.48,0.00,0.00,4.76,16.31,3.06,9.93
FAYETTEVILLE WEST,3.23,0.23,7.41,0.00,0.00,15.62,7.91,10.00
FLINT,0.00,7.25,10.00,0.00,12.50,13.47,5.00,10.12
HOPEFUL,0.00,1.32,2.86,0.00,3.85,11.54,3.54,6.43
MORNING CREEK,2.70,2.87,0.00,0.00,2.38,14.56,2.74,8.04
RAREOVER,0.00,1.37,0.00,0.00,15.38,14.13,4.82,11.40
SANDY CREEK,1.22,0.68,0.92,0.00,0.00,11.29,3.39,5.80
SHAKERAG EAST,4.00,1.71,4.76,0.00,8.70,14.20,5.07,11.52
SHAKERAG WEST,0.00,0.00,5.26,0.00,22.22,16.68,5.48,14.93
STARRSMILL,6.67,3.00,4.26,0.00,6.82,15.49,9.30,13.70
WHITEWATER,6.90,1.78,6.82,40.00,6.90,12.79,6.75,10.96
WOOLSEY,4.76,2.50,10.53,0.00,8.33,21.55,14.49,19.53
MCINTOSH,2.38,2.17,2.08,0.00,3.23,12.96,4.44,10.65
OAK GROVE,4.35,0.00,5.88,0.00,5.26,13.38,7.89,11.62
KEDRON,2.44,1.37,1.40,0.00,1.54,8.51,2.82,6.14
ABERDEEN,7.41,0.00,0.00,0.00,0.00,15.07,8.91,12.97
WINDGATE,0.00,0.00,8.70,0.00,0.00,13.87,4.63,12.13
FLAT CREEK,0.00,0.41,0.00,0.00,0.00,11.23,2.86,8.22
BRAELINN,0.00,0.00,7.14,0.00,0.00,13.82,8.94,12.61
KENWOOD,0.00,9.70,5.26,0.00,14.29,12.25,5.98,9.79
BANKS,2.70,10.27,4.65,0.00,9.09,15.14,8.98,12.57
HARPS CROSSING,12.50,1.22,8.33,0.00,16.67,20.22,4.65,15.82
WILLOW POND,2.90,2.54,1.25,0.00,0.00,11.74,4.82,8.68
DOGWOOD,7.14,1.11,4.88,0.00,8.00,17.85,7.23,14.11
OAK RIDGE,0.00,7.39,0.00,0.00,3.57,14.77,4.85,10.35
JEFF DAVIS,3.08,3.97,0.00,0.00,2.94,14.13,4.19,8.23
MURPHY,2.27,1.49,0.00,0.00,7.50,16.83,3.86,11.15
FIELDING RIDGE,2.02,1.95,3.75,0.00,5.56,12.55,5.26,10.60
WILLOWBEND,0.00,1.47,0.00,0.00,0.00,12.48,5.45,10.35
CAMP CREEK,8.00,0.00,0.00,0.00,0.00,14.10,6.25,12.37
RISING STAR,1.52,2.42,2.25,0.00,12.50,10.31,5.90,9.10
SPRING HILL,0.00,6.41,2.00,0.00,4.00,15.64,5.37,11.24
ANTIOCH,4.00,0.65,0.00,0.00,4.17,18.65,5.42,13.86
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,2.34,4.19,2.84,4.65,4.92,14.39,5.75,10.87
