PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
FOLKSTON,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA BEND,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ST. GEORGE,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.16
AMERICAN LEGION,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HOMELAND,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FOLKSTON FIRE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
RACEPOND,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WINOKUR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.02
