AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,2.95,1.32,2.00
25-29,0.00,0.00,0.00,0.00,0.00,2.40,0.00,1.69
30-34,0.00,0.30,0.00,0.00,0.00,1.98,0.00,1.54
35-39,11.11,0.00,0.00,0.00,0.00,3.95,0.00,2.87
40-44,0.00,0.00,0.00,0.00,0.00,5.47,0.00,3.97
45-49,9.09,0.25,0.00,0.00,0.00,5.81,5.56,4.49
50-54,0.00,0.21,0.00,0.00,50.00,6.68,0.00,4.84
55-59,0.00,0.00,0.00,0.00,0.00,8.09,0.00,5.82
60-64,0.00,0.25,0.00,0.00,0.00,9.28,0.00,6.72
65-OVER,0.00,1.01,0.00,0.00,0.00,13.52,0.00,10.38
TOTAL,2.50,0.29,0.00,0.00,3.03,7.12,0.91,5.23
