PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
HARTWELL,4.97,3.17,0.00,3.98
GOLDMINE,5.48,3.12,0.00,4.18
COKESBURY,3.94,2.18,0.00,2.97
REED CREEK,8.18,6.09,0.00,7.09
BOWERSVILLE,5.95,3.67,0.00,4.72
SHOAL CREEK,5.06,3.61,0.00,4.30
BIO,13.05,9.28,0.00,11.08
TOTAL,6.31,4.13,0.00,5.13
