PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
BLUE CREEK,0.00,0.00,0.00,0.00
BLUE RIDGE,6.29,4.62,0.00,5.39
HELEN,6.15,5.20,0.00,5.67
MOSSY CREEK,0.00,0.00,0.00,0.00
MT YONAH,0.00,0.05,0.00,0.03
NACOOCHEE,0.00,0.00,0.00,0.00
ROBERTSTOWN,10.80,9.46,0.00,10.19
SHOAL CREEK,0.00,0.00,0.00,0.00
TESNATEE,9.89,8.03,0.00,8.94
TOWN CREEK,6.04,6.62,0.00,6.33
WHITE CREEK,0.00,0.00,0.00,0.00
88888,0.00,0.00,0.00,0.00
TOTAL,1.75,1.44,0.00,1.59
