AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,46.0,62.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,4.0,0.0,312.0,232.0,0.0,149.0,135.0,961.0
25-29,1.0,68.0,55.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,4.0,2.0,0.0,326.0,313.0,0.0,175.0,134.0,1098.0
30-34,0.0,34.0,36.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,305.0,259.0,0.0,145.0,113.0,904.0
35-39,1.0,35.0,29.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,289.0,238.0,0.0,141.0,81.0,829.0
40-44,0.0,25.0,28.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,327.0,292.0,0.0,126.0,102.0,908.0
45-49,0.0,24.0,33.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,343.0,325.0,0.0,129.0,108.0,972.0
50-54,0.0,29.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,377.0,346.0,0.0,153.0,120.0,1059.0
55-59,0.0,30.0,20.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,381.0,322.0,0.0,148.0,127.0,1042.0
60-64,0.0,13.0,16.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,371.0,362.0,0.0,129.0,121.0,1019.0
65-OVER,0.0,37.0,43.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,1121.0,926.0,0.0,311.0,209.0,2657.0
TOTAL,2.0,341.0,348.0,0.0,29.0,26.0,0.0,1.0,0.0,0.0,27.0,20.0,0.0,15.0,17.0,0.0,4152.0,3615.0,0.0,1606.0,1250.0,11449.0
