PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
STERLING ELEMENTARY,0.00,1.39,0.00,0.00,0.00,11.11,3.03,9.27
MARSHES OF GLYNN,0.00,0.44,0.00,0.00,0.00,8.27,5.63,6.55
SATILLA MARSH SCHOOL,5.00,0.86,0.00,0.00,0.00,11.12,7.31,9.50
GLYNDALE SCHOOL,0.00,0.00,0.00,0.00,23.08,13.17,2.50,11.69
CHRISTIAN RENEWAL,18.18,6.67,4.00,0.00,10.00,27.82,16.50,26.37
OGLETHORPE POINT,0.00,1.39,5.88,0.00,33.33,31.74,22.58,29.75
ST WILLIAMS CHURCH,21.74,1.69,10.00,0.00,5.88,26.83,17.36,25.45
FIRST BAPTIST,4.76,1.60,3.85,0.00,6.67,28.58,15.95,26.31
JEKYLL ISLAND,0.00,0.00,0.00,0.00,0.00,13.93,4.62,12.68
STERLING CH. OF GOD,0.00,0.58,2.86,0.00,0.00,6.20,3.04,4.85
SE BAPTIST BLDG,0.00,1.32,0.00,0.00,0.00,9.41,3.36,7.31
CAREER ACADEMY,18.18,0.34,0.00,0.00,0.00,9.40,3.27,7.76
C B GREER SCHOOL,0.00,0.76,0.00,0.00,0.00,8.25,2.27,5.91
BALLARD COMPLEX,0.00,0.18,0.00,0.00,0.00,9.31,3.17,6.73
NORTHSIDE CHURCH,3.85,0.31,3.64,0.00,0.00,8.19,1.84,3.98
ABUNDANT LIFE,0.00,0.36,0.00,0.00,0.00,8.73,0.42,4.22
COLLEGE PLACE,0.00,0.52,0.00,0.00,0.00,15.53,6.47,7.68
HOWARD COFFIN PARK,0.00,0.36,1.96,0.00,0.00,10.41,1.65,5.00
BURROUGHS MOLETTE,0.00,0.22,0.00,0.00,0.00,3.20,0.00,0.50
SELDEN PARK,0.00,0.13,0.00,0.00,0.00,4.63,0.84,1.57
88888,0.00,0.00,0.00,0.00,0.00,inf00,0.00,100.0
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,3.63,0.45,1.58,0.00,2.94,15.90,6.60,11.44
