AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
25-29,0.00,0.00,0.00,0.00,1.43,0.00,0.00,0.03
30-34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
35-39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
40-44,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.04
45-49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50-54,0.00,0.00,0.00,0.00,0.00,0.14,0.22,0.12
55-59,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.06
60-64,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.04
65-OVER,0.00,0.68,0.00,0.00,0.00,0.49,0.15,0.47
TOTAL,0.00,0.10,0.00,0.00,0.24,0.13,0.06,0.11
