PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
1A,1.000,127.0,135.0,0.00,12.00,8.000,0.00,2.000,0.00,0.00,37.00,35.00,0.00,6.000,4.000,2.000,724.0,609.0,0.00,426.0,322.0,2450.0
1B,0.00,216.0,188.0,0.00,21.00,19.00,0.00,3.000,0.00,0.00,40.00,23.00,0.00,24.00,18.00,1.000,1000.0,890.0,0.00,614.0,366.0,3423.0
1C,1.000,130.0,154.0,0.00,12.00,11.00,0.00,0.00,0.00,0.00,14.00,18.00,0.00,18.00,7.000,3.000,959.0,802.0,0.00,85.00,69.00,2283.0
1D,1.000,146.0,126.0,0.00,17.00,14.00,0.00,0.00,0.00,1.000,25.00,19.00,0.00,26.00,15.00,1.000,1067.0,935.0,0.00,209.0,186.0,2788.0
2A,3.000,162.0,180.0,1.000,18.00,11.00,0.00,0.00,0.00,0.00,65.00,70.00,0.00,2.000,1.000,0.00,481.0,397.0,1.000,1111.0,826.0,3329.0
2B,3.000,229.0,246.0,0.00,25.00,25.00,0.00,0.00,0.00,0.00,39.00,30.00,0.00,30.00,20.00,2.000,597.0,613.0,1.000,1554.0,1036.0,4450.0
3A,1.000,129.0,134.0,0.00,18.00,12.00,0.00,0.00,0.00,0.00,22.00,20.00,0.00,7.000,14.00,2.000,445.0,413.0,1.000,828.0,501.0,2547.0
3B,7.000,270.0,288.0,0.00,48.00,40.00,0.00,2.000,2.000,1.000,55.00,49.00,0.00,74.00,49.00,6.000,1597.0,1536.0,0.00,767.0,390.0,5181.0
4A,3.000,145.0,149.0,0.00,11.00,19.00,0.00,1.000,1.000,0.00,20.00,17.00,0.00,17.00,15.00,1.000,526.0,535.0,1.000,321.0,181.0,1963.0
4B,9.000,299.0,312.0,0.00,52.00,24.00,0.00,1.000,1.000,0.00,66.00,49.00,0.00,94.00,93.00,2.000,1583.0,1555.0,1.000,265.0,185.0,4591.0
5A,2.000,183.0,154.0,0.00,23.00,17.00,0.00,1.000,1.000,0.00,30.00,29.00,1.000,21.00,17.00,2.000,1033.0,905.0,1.000,236.0,176.0,2832.0
5B,1.000,135.0,129.0,0.00,9.000,9.000,0.00,0.00,1.000,0.00,48.00,35.00,0.00,19.00,16.00,4.000,735.0,608.0,0.00,492.0,321.0,2562.0
5C,2.000,145.0,156.0,0.00,16.00,12.00,0.00,0.00,1.000,0.00,12.00,10.00,0.00,8.000,10.00,0.00,872.0,789.0,0.00,67.00,65.00,2165.0
5D,3.000,132.0,116.0,0.00,13.00,15.00,0.00,0.00,0.00,0.00,89.00,79.00,0.00,9.000,7.000,0.00,430.0,373.0,0.00,722.0,409.0,2397.0
6A,0.00,174.0,171.0,0.00,16.00,17.00,0.00,2.000,0.00,0.00,40.00,23.00,0.00,28.00,30.00,1.000,873.0,764.0,1.000,436.0,283.0,2859.0
6B,2.000,187.0,185.0,0.00,24.00,27.00,0.00,0.00,2.000,0.00,60.00,37.00,0.00,21.00,17.00,1.000,1114.0,946.0,0.00,541.0,393.0,3557.0
6C,1.000,225.0,211.0,0.00,24.00,12.00,0.00,0.00,0.00,2.000,24.00,21.00,0.00,37.00,32.00,2.000,1113.0,922.0,0.00,286.0,209.0,3121.0
6D,1.000,83.00,92.00,0.00,16.00,10.00,0.00,1.000,0.00,0.00,29.00,20.00,0.00,24.00,13.00,1.000,527.0,450.0,0.00,178.0,123.0,1568.0
7A,3.000,142.0,156.0,1.000,13.00,16.00,0.00,1.000,0.00,0.00,34.00,20.00,0.00,38.00,37.00,0.00,889.0,735.0,0.00,292.0,237.0,2614.0
7B,3.000,174.0,171.0,0.00,17.00,19.00,0.00,2.000,0.00,0.00,27.00,24.00,0.00,24.00,8.000,2.000,1246.0,1077.0,0.00,231.0,140.0,3165.0
7C,4.000,147.0,152.0,0.00,18.00,24.00,0.00,0.00,1.000,0.00,25.00,16.00,0.00,26.00,26.00,4.000,1114.0,985.0,0.00,81.00,63.00,2686.0
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,0.00,0.00,0.00,2.000,3.000
8A,0.00,202.0,191.0,0.00,21.00,17.00,0.00,2.000,3.000,0.00,44.00,42.00,0.00,30.00,19.00,2.000,988.0,907.0,1.000,437.0,246.0,3152.0
8B,1.000,109.0,116.0,0.00,13.00,6.000,0.00,1.000,0.00,0.00,24.00,14.00,0.00,19.00,22.00,0.00,685.0,643.0,0.00,257.0,166.0,2076.0
8C,4.000,257.0,285.0,0.00,36.00,24.00,0.00,0.00,3.000,1.000,30.00,25.00,0.00,51.00,44.00,0.00,1258.0,1055.0,0.00,375.0,205.0,3653.0
99999,1.000,1.000,2.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.000,4.000,0.00,4.000,4.000,20.00
TOTAL,57.00,4149.0,4199.0,2.000,493.0,408.0,0.00,19.00,16.00,5.000,899.0,725.0,1.000,653.0,534.0,39.00,21861.0,19448.0,8.000,10815.0,7104.0,71435.0
