PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
STERLING ELEMENTARY,0.00,3.33,2.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.03,12.34,0.00,0.50,2.52,9.27
MARSHES OF GLYNN,0.00,5.36,5.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.29,8.26,0.00,0.43,0.44,6.55
SATILLA MARSH SCHOOL,0.00,7.21,7.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,10.74,11.50,0.00,0.00,2.25,9.50
GLYNDALE SCHOOL,0.00,3.70,1.28,0.00,14.29,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.77,13.61,0.00,0.00,0.00,11.69
CHRISTIAN RENEWAL,0.00,18.50,13.82,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,14.29,25.00,0.00,26.67,29.22,0.00,6.25,7.14,26.37
OGLETHORPE POINT,0.00,26.26,18.39,0.00,22.22,44.44,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,30.02,33.75,0.00,2.56,0.00,29.75
ST WILLIAMS CHURCH,0.00,15.25,19.46,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,21.43,0.00,20.00,25.00,0.00,26.75,26.94,0.00,0.00,3.57,25.45
FIRST BAPTIST,0.00,13.14,18.75,0.00,10.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,11.11,100.0,27.43,29.94,0.00,1.64,1.56,26.31
JEKYLL ISLAND,0.00,0.00,9.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.65,15.50,0.00,0.00,0.00,12.68
STERLING CH. OF GOD,0.00,1.14,5.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,5.91,6.55,0.00,0.00,1.35,4.85
SE BAPTIST BLDG,0.00,1.22,5.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.50,10.54,0.00,0.56,2.42,7.31
CAREER ACADEMY,0.00,4.10,2.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,8.85,10.04,0.00,0.60,0.00,7.76
C B GREER SCHOOL,0.00,2.75,1.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.97,8.58,0.00,1.16,0.37,5.91
BALLARD COMPLEX,0.00,1.92,4.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.24,9.41,0.00,0.29,0.00,6.73
NORTHSIDE CHURCH,0.00,3.08,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.45,0.00,0.00,0.00,5.00,0.00,7.42,9.06,0.00,0.38,0.19,3.98
ABUNDANT LIFE,0.00,0.00,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.98,9.67,0.00,0.30,0.46,4.22
COLLEGE PLACE,0.00,6.90,6.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.63,19.69,0.00,0.35,0.77,7.68
HOWARD COFFIN PARK,0.00,0.00,3.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.57,0.00,0.00,0.00,0.00,10.05,10.82,0.00,0.36,0.37,5.00
BURROUGHS MOLETTE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.78,3.91,0.00,0.17,0.29,0.50
SELDEN PARK,0.00,0.00,1.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.30,6.21,0.00,0.21,0.00,1.57
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,inf00,0.00,0.00,0.00,0.00,100.0
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,0.00,6.18,7.13,0.00,2.50,3.57,0.00,0.00,0.00,0.00,0.81,2.46,0.00,3.78,3.42,12.50,15.22,16.71,0.00,0.35,0.59,11.44
