AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,2.16,0.00,1.52
25-29,0.00,0.00,0.00,0.00,0.00,1.77,1.02,1.41
30-34,0.00,0.00,0.00,0.00,0.00,1.97,4.88,1.75
35-39,0.00,0.94,0.00,0.00,0.00,2.72,3.70,2.47
40-44,0.00,1.92,0.00,0.00,12.50,3.39,1.47,3.11
45-49,0.00,1.39,0.00,0.00,0.00,6.18,1.56,5.35
50-54,0.00,0.41,0.00,0.00,9.09,6.23,1.37,5.26
55-59,0.00,0.39,0.00,0.00,0.00,8.13,3.28,6.91
60-64,0.00,1.03,0.00,0.00,0.00,9.04,5.08,7.97
65-OVER,0.00,2.40,0.00,0.00,0.00,14.24,5.66,12.80
TOTAL,0.00,0.98,0.00,0.00,2.13,7.13,2.52,6.06
