PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
01,23.97,30.23,0.00,27.62
02,27.68,27.04,0.00,27.34
03,28.77,38.46,0.00,34.08
04,38.12,46.32,0.00,42.09
05,35.69,39.27,0.00,37.54
06,29.29,32.88,0.00,31.12
TOTAL,27.72,32.31,0.00,30.26
